key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_rpt.agg_marketing_analytics.session_auth_type,Session Auth Type,"<p>NEAuth, No Auth, REAuth.  Only available when metric_type = 'session'</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.visitor_type,Visitor Type,"<p>Use to detrmine if the visitor id is a Multi-Device, Singel-Device, No Auth</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.product,Product,"<p>The product SKU the customer is in for the associated metric.  Metric_type = start, complete</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.channel,Channel,<p>The channel of credit associated with the given metric.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.page_url_id,Page URL ID,<p>ID for the page URL which is joined to dim_page_url</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.channel_group,Channel Group,<p>Channel group of credit to the associated metric_id</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.agg_marketing_analytics.domain,Domain,<p>The domain a users is down during the clickstream session.  Commonly used to find bots.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.dwh_created_timestamp,Data Lake Created Timestamp,<p>Data Lake Create Timestamp</p>,N/A,,N/A,N/A,,ayenneti;gnarayana,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.transferred_from_queue,Transferred From Queue,<p>Queue of preceding call within one customer call flow</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.hold_seconds,Hold Seconds,<p>Seconds in hold state where leg_type='AGENT'</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.voicemail_flg,Voicemail Flag,<p>Indicates if an agent indicates reaching voicemail; this is NOT a vetted field</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.tax_year,Tax Year,<p>Tax Year</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.offered_flg,Offered Flag,"<p>Always 1, because this table is at the offered contact level.  an offered contact is any attempt by a customer to connect with an expert in customer success</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.abandoned_flg,Abandoned Flag,<p>Indicates if a call was abandoned by the customer for inbound call only</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.dt,Date,<p>Date; stemmed from offered_start_ts in amazon connect- time at which the call entered a queue</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.casenumber,Casenumber,"<p>SFDC case number; as a reminder, cases can and will contain multiple calls</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.cct_source,Source,<p>Indicates if the source of the call is Amazon or ININ</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.queued_cnt,Queued Count,<p>count of a calls that waited in a queue</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.agent_leg_start_ts,Agent Leg Start Timestamp,<p>First leg start timestamp where leg_type='AGENT'</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.cc_id,CC ID,<p>Internally created call id; intended to be unique per customer call flow</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.offered_last_queue,Offered Last Queue,<p>For QA; should be the same as offered/offered first queue</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.queued_flg,Queued Flag,<p>Indicates if a call sat in a queue</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.queue_leg_end_ts,Queue Leg End Timestamp,<p>Last end timestamp where leg_type='QUEUE'</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.transferred_flg,Transferred Flag,<p>Indicates if an agent transferred the call</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.year,Year,<p>Year of contact</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.queue_seconds,Queue Seconds,<p>Seconds of queue time; powers our average speed to answer/SLA reporting</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.queue_leg_start_ts,Queue Leg Start Timestamp,<p>Earliest timestamp where leg_type='QUEUE'</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.month,Month,<p>Month of the date</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.offered_start_ts,Offered Started Timestamp,<p>First start timestamp for the call; this could be leg_type='AGENT' or 'QUEUE'</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.agent_connect_seconds,Agent Connect Seconds,<p>Seconds in talk/connect state where leg_type='AGENT'; actual time on phone/chat</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.offered_first_queue,Offered First Queue,<p>Same as offered_queue</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_care_cct_interactions.initiated_type,Initiated Type,<p>Call type per call flow. If there is a callback that is transferred as an inbound.  This differs from offered_type as offered_types uses the first call type from the first interaction of a call flow.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.page_url_id,Page Url Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.multi_device_timestamp,Multi Device Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.device_type,Device Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.multifiler_timestamp,Multifiler Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.first_multi_device_flag,First Multi Device Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.false_visit_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.channel,Channel,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.channel_group,Channel Group,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.platform_type,Platform Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.page_url_value,Page Url Value,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.cid,Cid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.visitor_type,Visitor Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.campaign_id,Campaign Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.page_group,Page Group,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.app_type,App Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.referrer_page_url_value,Referrer Page Url Value,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.first_session_flag,First Session Flag,<p>1 if visitor's first session (at ivid level)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.campkey,Camp Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.screen_value,Screen Value,<p>The first screen viewed in a session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.vauth_flag,Vauth Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.personalization_ids_entry,Personalization Ids Entry,"<p>Bar-delimited list of audience segments, at time of session entry, associated with the visitor that can be used for personalization</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.session_auth_type,Session Auth Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.tto_segment_hybrid_v2,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.first_authorization_timestamp,First Authorization Timestamp,<p>Time of first authentication within a session; null if no authentication [same as first_auth_timestamp]</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.visit_num,Visit Num,<p>Number of times the visitor has visited</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.credit_priority_code,Credit Priority Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.ltv_prediction,Latvia Prediction,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.first_start_date_adj,First Start Date Adj,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.hit_count,Hit Count,<p>Number of beacon events in the session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.server_timestamp,Server Timestamp,<p>Timestamp at start of session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.new_existing,New Existing,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.product,Product,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.user_agent_id,User Agent Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.auth_id,Auth Id,<p>Known customer identifier</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.visitor_omt_id,Visitor OMT Id,<p>Unknown visitor identifier; Equivalent to the Intuit Visitor ID (IVID).</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.page_url_value,Page Url Value,<p>The first URL viewed in a session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.app_source,App Source,<p>Whether session is on web or native app</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.tto_segment_hybrid,Tto Segment Hybrid,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.product_rollup,Product Rollup,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.ffa_date,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.customer_type_v2,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.aam_segment_ids_entry,Adobe Audience Manager Segment Ids Entry,"<p>Bar-delimited list of audience manager segment IDs, at time of session entry, associated with the visitor</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.domain,Domain,"<p>Domain being used (e.g. comcast.net, cox.net)</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.post_complete_session_flag,Post Complete Session Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.first_session_flag,First Session Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.first_clickstream_id,First Clickstream Identify,<p>First event_id in the session from clickstream data</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.domain,Domain,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.tax_year,Tax Year,<p>Tax year which session takes place</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.user_agent_id,User Agent Identify,<p>ID for user agent (can be used as lookup with dim_user_agent)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.first_auth_timestamp,First Auth Timestamp,<p>Time of first authentication within a session; null if no authentication [same as first_authorization_timestamp]</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.customer_type,Customer Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.rpt_auth_fact_clickstream_daily_summary_historical.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.rpt_auth_fact_clickstream_daily_summary_historical.hit_date,Hit Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.product_analytics_master.py_filed_fed_form_type,Pay Filed Filed Form Type,"<p>Form type a customer filed with in the prior year (e.g. 1040, 1040A, etc)</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_auth_fact_clickstream_daily_summary_historical.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.start_sku_timestamp,Start Sku Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.run_detail_id,Runtimedate Detailed Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.start_sku,Start Sku,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku_cgde_43429.start_sku_rollup_id,Start Sku Rollup Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.start_sku.tax_year,Tax Year,<p>Tax year derived from the date of the clickstream event</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.ts_chat_offered_cnt,Tax Specialist Chat Offered Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.num_ca_refund_transfer_attach,Num CA Refund Transfer Attach,<p>The number of california refund transfers the customer purchased</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.test_hypothesis_description,Test Hypothesis Description,<p>The hypothosis the experiment is seeking to validate</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.ps_chat_handled_cnt,Premium Service Chat Handled Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.total_max_revenue,Total Max Revenue,<p>The total amount a customer paid for the Max Bundle </p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.total_refund_transfer_revenue,Total Refund Transfer Revenue,<p>The total amout a customer paid for refund transfer</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.recommended_sku,Recommended SKU,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.ts_phone_offered_cnt,Tax Specialist Phone Offered Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.ps_offered_cnt,Premium Service Offered Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.ps_chat_offered_cnt,Premium Service Chat Offered Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.monetization_see_plus_tra_upsell,Monetization See Plus Tax Return Access Upsell,<p>Did a customer see the plus bundle at the tax return access location</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.product_manager_name,Product Manager Name,<p>Product Manager's name who is running the test.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.experiment_ids_experienced,Experiment IDs Experienced,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.num_ttl_attach,Num TurboTax Live Attach,<p>The number of TurboTax Live bundles a customer attached</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.rpt_testing_analytics_master_auth.recipe_name,Recipe Name,<p>The name of the experiment recipe (treatment) the user was assigned to.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.primary_filer_latino_flag,Primary Filer Latino Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.false_visit_ind,False Visit Ind,<p>1 if visit comes from known bot IPs</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.prioritycode,Prioritycode,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.first_fed_taxorder_timestamp,First Fed Taxorder Timestamp,<p>Timestamp associated with a known customer's first order</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.aam_segment_ids_session,Adobe Audience Manager Segment Ids Session,<p>concatenation of all adobe audience manager segment IDs a visitor had in that session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.bounce_flag,Bounce Flag,<p>true for sessions that have only 3 or fewer total beacon events</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.request_uuid_info.insert_datetime,Insert Datetime,<p>Timestamp this record was created.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.experiment_ids_session,Experiment Ids Session,<p>Experiments that visitor was in at any point of session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.session_key,Session Key,<p>Session identifier</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.request_uuid_info.hit_datetime,Hit Datetime,<p>Timestamp of the clickstream event.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.request_uuid_info.fk_user_agent_id,User Agent ID Foreign Key,<p>Foreign key to the tax_src.dim_user_agent_global table for more information pertaining to the user_agent associated with the visitor session.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.personalization_ids_session,Personalization Ids Session,"<p>Bar-delimited list of audience segments, at any point in session, associated with the visitor that can be used for personalization</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.nonffa_flag,Nonffa Flag,<p>True if session is not aa Free File Alliance (FFA) session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.first_start_date,First Start Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.pseudonym_id,Pseudonym Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.referrer_page_url_value,Referrer Page Url Value,<p>URL of the referring site for the session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.price_priority_code,Price Priority Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.tmp_marketing1b.total_revenue,Total Revenue,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.marketing_session_analytics_master.page_url_id,Page Url Identify,<p>Identifier for the entry page URL (can be used as lookup with dim_page_url_global)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.request_uuid_info.ocr_attempt_flag,OCR Attempt Flag,"<p>Optical Character Recognition (OCR)was attempted on a W2 (1 = OCR attempted, 0 = not attempted).</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.request_uuid_info.data_source,Data Source,<p>Identifies the source of data for the W2 import eg. Optical Character Recognition(OCR) or import.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_case_uid.pp_ind,Pop Indicator,<p>Pop Indicator</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_rpt.rpt_ctg_care_case.cct_last_queue_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.rpt_ctg_care_case.ans_exp_detail_value_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.rpt_ctg_care_case.agent_login_username_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_rpt.rpt_ctg_care_case.resolution_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
